student_id,age,gender,degree_type,stream,year_of_study,college_tier,urban_or_rural,daily_ai_tool_usage_hrs,primary_ai_tools_used,uses_ai_for_assignments,ai_replaces_own_thinking_score,ai_dependency_score,placement_anxiety_score,fear_of_job_loss_to_ai,career_clarity_score,internship_experience,weekly_job_application_count,resume_confidence_score,interview_anxiety_score,daily_study_hours,self_learning_hours_per_week,skill_development_courses_taken,social_media_hrs_per_day,sleep_hours,stress_level,burnout_score,motivation_score,seeks_career_counseling,overall_career_readiness_score
STU_06455,20,Female,B.Tech/B.E.,CS/IT,4,Tier 2,Urban,2.9,ChatGPT,Sometimes,5,9,5,4,2,3,17,4,5,0.3,6.7,1,3.2,9.2,2,4,2,0.0,6.32
STU_06456,22,Female,B.Tech/B.E.,CS/IT,2,Tier 1,Urban,1.2,ChatGPT,Rarely,1,4,4,3,5,3,5,4,3,2.4,2.9,1,2.2,5.4,5,7,3,0.0,8.9
STU_06457,20,Female,B.Tech/B.E.,Arts/Sciences,2,Tier 3,Urban,0.0,None,Never,4,4,9,4,2,1,4,3,8,2.0,3.8,1,1.6,6.5,6,9,1,1.0,5.73
STU_06458,25,Male,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Rural,2.9,ChatGPT,Sometimes,2,5,6,5,6,1,10,5,5,3.7,13.7,6,2.5,8.0,6,8,6,0.0,7.36
STU_06459,21,Male,B.Tech/B.E.,CS/IT,4,Tier 3,Urban,1.9,Claude,Rarely,3,5,6,2,3,2,10,3,6,3.0,5.8,0,2.6,5.7,4,6,3,1.0,4.87
STU_06460,23,Male,B.Tech/B.E.,Arts/Sciences,2,Tier 2,Urban,1.8,ChatGPT,Rarely,3,6,2,3,4,3,0,4,2,4.7,9.0,0,3.7,7.1,4,2,9,0.0,6.79
STU_06461,24,Male,B.Tech/B.E.,Commerce/Management,4,Tier 2,Urban,2.6,ChatGPT,Sometimes,3,5,6,4,1,3,16,5,5,1.5,0.0,4,4.9,7.8,3,3,5,0.0,4.22
STU_06462,26,Male,B.Sc/B.A/B.Com,CS/IT,2,Tier 1,Urban,2.3,Gemini,Sometimes,2,5,3,3,3,2,6,3,3,3.4,0.0,0,4.3,7.7,4,4,7,0.0,3.88
STU_06463,22,Female,B.Tech/B.E.,CS/IT,4,Tier 3,Rural,2.7,Perplexity,Sometimes,1,5,5,3,5,2,14,5,4,2.4,9.0,2,5.5,5.0,6,5,4,0.0,5.72
STU_06464,21,Female,B.Tech/B.E.,Engineering (Non-CS),2,Tier 3,Rural,0.0,None,Never,1,3,4,3,7,1,10,4,4,3.7,1.4,3,2.2,9.2,2,2,7,0.0,7.42
STU_06465,21,Male,MBA,CS/IT,1,Tier 3,Urban,3.8,ChatGPT,Frequently,5,8,7,3,3,0,9,1,8,0.0,0.9,1,5.1,7.8,6,8,2,0.0,2.36
STU_06466,19,Female,B.Tech/B.E.,CS/IT,2,Tier 3,Urban,4.5,ChatGPT,Frequently,4,8,4,3,7,1,7,5,3,3.5,6.2,5,2.1,7.3,3,3,4,0.0,6.63
STU_06467,20,Male,B.Sc/B.A/B.Com,CS/IT,2,Tier 1,Urban,0.0,None,Never,1,3,6,5,4,2,16,4,6,2.3,0.2,0,5.4,7.2,6,6,2,1.0,8.53
STU_06468,21,Female,MBA,Engineering (Non-CS),1,Tier 2,Urban,1.5,Claude,Rarely,4,5,6,4,6,1,3,2,8,3.1,0.0,0,3.5,6.4,4,6,4,0.0,5.79
STU_06469,21,Male,B.Tech/B.E.,CS/IT,3,Tier 3,Rural,3.5,ChatGPT,Sometimes,4,6,5,5,5,3,9,5,6,1.6,12.8,4,2.2,8.5,5,7,4,0.0,5.21
STU_06470,22,Male,B.Sc/B.A/B.Com,Arts/Sciences,3,Tier 2,Urban,0.3,Claude,Never,1,5,7,4,2,1,29,4,9,0.9,0.0,1,6.2,7.5,4,3,2,0.0,7.77
STU_06471,25,Female,B.Sc/B.A/B.Com,Commerce/Management,1,Tier 1,Urban,3.6,ChatGPT,Sometimes,5,6,1,2,8,2,0,4,1,4.2,5.3,1,1.2,7.8,3,4,5,0.0,4.44
STU_06472,23,Male,M.Tech/M.Sc,Arts/Sciences,2,Tier 1,Urban,0.4,ChatGPT,Never,2,5,9,5,5,2,13,4,8,2.9,0.0,1,2.7,7.5,7,9,1,1.0,8.0
STU_06473,20,Female,MBA,Commerce/Management,1,Tier 2,Urban,0.5,ChatGPT,Never,5,5,6,4,5,2,4,4,7,2.7,6.8,2,1.1,6.0,5,4,5,0.0,7.69
STU_06474,21,Male,B.Tech/B.E.,CS/IT,3,Tier 3,Rural,3.7,Gemini,Sometimes,5,6,2,4,10,1,17,2,10,0.0,0.0,0,6.7,8.3,4,6,1,0.0,2.49
STU_06475,22,Female,B.Tech/B.E.,Commerce/Management,1,Tier 3,Rural,0.0,None,Never,3,3,3,4,10,0,12,1,10,0.0,1.0,0,5.3,6.9,5,6,1,1.0,5.13
STU_06476,21,Non-binary,B.Tech/B.E.,Engineering (Non-CS),4,Tier 3,Urban,2.7,Gemini,Sometimes,3,3,2,1,6,2,14,4,2,3.6,14.4,2,2.7,5.6,6,5,4,0.0,7.48
STU_06477,21,Female,MBA,Engineering (Non-CS),1,Tier 1,Urban,0.0,None,Never,1,1,6,5,5,3,0,5,6,6.1,7.8,5,2.4,6.0,4,4,6,0.0,7.13
STU_06478,24,Male,M.Tech/M.Sc,Engineering (Non-CS),1,Tier 3,Rural,0.0,None,Never,4,4,9,4,1,0,15,2,9,0.2,0.9,1,2.4,7.4,6,7,2,1.0,4.08
STU_06479,18,Male,MBA,Commerce/Management,1,Tier 1,Rural,1.8,Gemini,Rarely,3,3,8,3,4,2,0,1,10,2.9,2.6,2,4.1,6.4,3,4,5,0.0,5.95
STU_06480,19,Female,B.Tech/B.E.,CS/IT,2,Tier 3,Rural,6.6,ChatGPT,Always,5,8,5,5,7,3,6,5,5,1.2,20.5,5,4.4,6.1,4,5,3,0.0,7.15
STU_06481,21,Female,B.Tech/B.E.,Commerce/Management,2,Tier 2,Urban,0.1,None,Never,3,7,8,5,8,2,10,3,9,3.7,1.1,1,1.3,7.3,6,7,6,1.0,6.55
STU_06482,20,Male,MBA,CS/IT,1,Tier 2,Rural,0.6,ChatGPT,Never,4,4,6,3,6,0,5,1,7,0.0,0.0,0,7.0,6.9,3,5,1,0.0,3.79
STU_06483,19,Male,B.Tech/B.E.,CS/IT,1,Tier 3,Urban,4.2,GitHub Copilot,Frequently,4,10,8,5,3,0,8,3,8,0.3,12.5,2,3.3,6.3,6,9,1,1.0,3.36
STU_06484,22,Female,B.Sc/B.A/B.Com,Commerce/Management,1,Tier 3,Urban,1.9,ChatGPT,Rarely,3,4,9,4,4,0,7,2,7,1.1,7.7,3,3.7,7.9,6,7,2,1.0,4.91
STU_06485,18,Female,B.Tech/B.E.,Commerce/Management,3,Tier 3,Urban,3.2,Claude,Sometimes,4,6,7,4,6,2,19,4,7,3.4,8.9,2,2.2,5.5,6,8,5,1.0,7.57
STU_06486,19,Female,B.Sc/B.A/B.Com,Arts/Sciences,3,Tier 3,Urban,0.2,ChatGPT,Never,1,1,3,2,8,3,14,5,3,6.1,13.3,4,1.2,6.9,6,5,8,0.0,8.14
STU_06487,28,Male,MBA,CS/IT,2,Tier 2,Urban,2.7,Perplexity,Sometimes,5,4,9,5,5,1,7,3,10,2.5,7.2,3,3.1,7.2,6,5,4,0.0,5.07
STU_06488,25,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),2,Tier 2,Rural,1.3,ChatGPT,Rarely,5,6,10,5,1,1,12,2,10,2.9,0.0,0,6.3,6.4,6,10,1,1.0,5.31
STU_06489,21,Male,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Urban,2.1,ChatGPT,Rarely,1,5,3,5,8,0,17,3,9,1.7,6.1,0,2.2,,8,7,4,1.0,6.16
STU_06490,19,Female,MBA,Engineering (Non-CS),1,Tier 2,Urban,0.0,None,Never,1,1,4,4,6,1,12,5,5,4.5,4.9,5,0.8,6.8,6,5,5,0.0,8.36
STU_06491,21,Male,B.Tech/B.E.,CS/IT,1,Tier 1,Rural,2.2,Claude,Rarely,3,7,6,5,4,2,10,3,5,2.8,0.0,0,6.4,7.6,3,5,6,0.0,6.82
STU_06492,19,Male,B.Sc/B.A/B.Com,Arts/Sciences,1,Tier 1,Rural,3.9,ChatGPT,Frequently,5,9,8,5,6,1,14,2,5,2.5,2.3,1,4.1,7.9,5,6,2,0.0,5.39
STU_06493,27,Male,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Urban,1.5,ChatGPT,Rarely,2,3,10,5,2,0,11,3,9,2.8,8.8,4,1.5,7.5,5,5,7,1.0,6.03
STU_06494,20,Male,B.Tech/B.E.,Commerce/Management,4,Tier 3,Urban,3.5,ChatGPT,Sometimes,3,6,4,3,4,4,6,5,7,3.1,16.0,5,3.1,7.3,3,5,7,0.0,8.79
STU_06495,21,Female,B.Tech/B.E.,Commerce/Management,2,Tier 3,Urban,2.0,Gemini,Rarely,3,7,3,3,2,2,12,4,3,0.1,0.0,0,5.8,7.7,2,3,4,0.0,3.71
STU_06496,20,Female,B.Sc/B.A/B.Com,Engineering (Non-CS),1,Tier 1,Urban,0.0,None,Never,2,4,8,4,4,2,3,1,9,4.8,1.2,1,3.4,7.0,2,4,6,0.0,7.2
STU_06497,21,Male,B.Sc/B.A/B.Com,CS/IT,2,Tier 2,Urban,5.1,ChatGPT,Frequently,5,8,5,5,6,3,5,5,5,6.0,13.5,2,4.6,5.5,7,6,6,0.0,7.53
STU_06498,20,Male,MBA,CS/IT,2,Tier 3,Urban,3.3,Claude,Sometimes,4,5,9,4,5,2,11,5,10,3.2,11.1,6,0.6,5.3,6,3,7,0.0,6.86
STU_06499,24,Female,B.Tech/B.E.,Commerce/Management,4,Tier 2,Urban,3.8,Gemini,Frequently,3,6,5,5,7,1,15,4,4,2.3,7.5,3,2.4,6.5,5,9,2,1.0,6.14
STU_06500,22,Male,B.Tech/B.E.,Engineering (Non-CS),1,Tier 1,Rural,0.7,Gemini,Never,2,1,2,1,6,1,3,3,4,2.8,0.1,1,2.7,5.4,2,6,5,0.0,6.61
STU_06501,23,Male,B.Sc/B.A/B.Com,CS/IT,3,Tier 3,Urban,2.8,ChatGPT,Sometimes,2,3,9,4,6,3,17,5,9,3.7,14.7,1,0.0,7.7,7,8,6,1.0,7.04
STU_06502,21,Female,B.Sc/B.A/B.Com,Arts/Sciences,3,Tier 2,Rural,3.9,ChatGPT,Frequently,4,5,7,4,5,1,19,2,6,0.7,1.8,0,4.4,7.7,3,8,1,,5.92
STU_06503,25,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),3,Tier 3,Rural,1.7,Gemini,Rarely,4,5,8,4,5,2,17,3,8,3.7,9.6,2,3.1,8.0,5,5,6,0.0,6.07
STU_06504,21,Female,B.Sc/B.A/B.Com,CS/IT,1,Tier 1,Urban,2.1,Claude,Rarely,4,5,8,5,3,1,9,1,8,1.1,0.0,0,6.5,6.4,7,10,1,1.0,3.41
STU_06505,20,Male,B.Tech/B.E.,CS/IT,3,Tier 2,Urban,2.2,ChatGPT,Rarely,1,1,1,1,8,3,14,5,2,7.0,18.3,8,3.1,5.7,2,3,7,0.0,7.16
STU_06506,21,Male,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Urban,4.9,ChatGPT,Frequently,5,8,6,4,4,1,7,2,8,1.7,5.2,2,0.4,6.3,4,8,2,1.0,3.65
STU_06507,22,Female,B.Tech/B.E.,Arts/Sciences,4,Tier 1,Urban,0.0,None,Never,1,2,3,3,8,4,15,5,2,4.9,12.5,3,0.0,9.1,4,3,5,0.0,9.14
STU_06508,22,Male,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Urban,3.0,GitHub Copilot,Sometimes,4,7,6,4,6,1,11,4,9,5.4,13.5,4,1.5,6.5,5,5,6,1.0,4.97
STU_06509,25,Male,B.Sc/B.A/B.Com,Commerce/Management,1,Tier 2,Urban,3.4,Perplexity,Sometimes,4,6,8,4,3,1,10,2,9,1.5,0.0,2,4.3,5.7,8,7,3,1.0,6.45
STU_06510,21,Male,B.Tech/B.E.,CS/IT,3,Tier 2,Urban,2.4,ChatGPT,Sometimes,3,4,6,4,5,4,17,5,8,7.5,11.3,2,3.9,6.5,5,5,8,0.0,6.91
STU_06511,24,Female,B.Sc/B.A/B.Com,CS/IT,1,Tier 2,Urban,0.0,None,Never,2,5,7,5,7,4,3,5,5,3.1,10.8,3,2.6,7.6,3,1,9,0.0,5.93
STU_06512,21,Male,MBA,CS/IT,2,Tier 1,Rural,3.8,ChatGPT,Frequently,3,8,8,5,6,4,20,5,7,6.4,7.6,3,1.2,4.9,8,10,3,1.0,8.42
STU_06513,20,Male,B.Tech/B.E.,Arts/Sciences,1,Tier 2,Urban,1.4,ChatGPT,Rarely,1,2,5,2,6,0,0,3,2,1.4,3.0,1,0.0,8.2,2,3,5,0.0,4.4
STU_06514,22,Male,B.Tech/B.E.,Arts/Sciences,1,Tier 3,Urban,1.7,ChatGPT,Rarely,3,7,10,5,3,0,10,2,8,2.4,9.9,3,2.2,7.5,6,8,1,1.0,4.37
STU_06515,20,Female,B.Tech/B.E.,CS/IT,4,Tier 3,Rural,0.0,None,Never,2,4,2,1,8,3,16,4,3,2.7,6.0,1,3.9,6.8,3,2,6,0.0,7.47
STU_06516,27,Male,B.Tech/B.E.,CS/IT,2,Tier 2,Rural,5.0,Claude,Frequently,5,5,7,5,5,2,7,3,9,1.5,12.0,0,3.9,7.7,5,7,5,0.0,5.1
STU_06517,20,Male,M.Tech/M.Sc,CS/IT,1,Tier 3,Urban,4.7,GitHub Copilot,Frequently,5,9,10,5,4,1,10,2,10,4.6,19.1,2,0.0,5.3,10,10,5,0.0,6.67
STU_06518,24,Male,M.Tech/M.Sc,CS/IT,2,Tier 3,Urban,5.1,ChatGPT,Frequently,5,7,5,4,6,3,1,4,5,1.5,3.9,3,2.5,7.4,5,6,2,0.0,8.84
STU_06519,22,Male,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Urban,2.9,ChatGPT,Sometimes,4,6,2,5,10,0,15,1,9,0.0,0.0,1,3.2,7.3,5,9,1,1.0,2.01
STU_06520,20,Female,M.Tech/M.Sc,Commerce/Management,1,Tier 3,Rural,0.0,None,Never,3,1,5,3,5,2,12,4,5,3.0,4.5,3,4.5,6.6,4,4,5,0.0,5.78
STU_06521,22,Female,B.Tech/B.E.,Commerce/Management,2,Tier 3,Urban,0.0,None,Never,2,1,5,4,4,2,7,4,4,0.2,0.0,2,3.1,7.3,2,4,5,0.0,4.05
STU_06522,21,Female,B.Sc/B.A/B.Com,Engineering (Non-CS),2,Tier 3,Urban,0.7,Gemini,Never,2,2,7,4,4,1,16,4,9,2.5,2.4,2,1.3,7.0,4,4,7,0.0,4.52
STU_06523,19,Male,B.Sc/B.A/B.Com,CS/IT,2,Tier 2,Urban,6.3,GitHub Copilot,Always,5,9,9,5,2,1,22,3,8,1.6,12.7,1,2.0,8.9,7,7,4,1.0,3.01
STU_06524,23,Male,B.Tech/B.E.,Engineering (Non-CS),3,Tier 3,Urban,0.0,None,Never,3,4,4,3,7,2,19,5,4,2.5,17.4,4,5.3,7.0,4,4,8,0.0,6.56
STU_06525,24,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),1,Tier 2,Urban,0.0,None,Never,1,5,5,2,5,2,10,3,5,4.5,7.8,2,2.7,4.5,6,8,4,0.0,7.19
STU_06526,22,Male,M.Tech/M.Sc,Engineering (Non-CS),1,Tier 3,Rural,1.8,Gemini,Rarely,3,7,9,5,2,1,1,3,10,1.2,4.7,2,0.0,7.9,6,9,7,1.0,6.23
STU_06527,21,Male,MBA,Commerce/Management,2,Tier 2,Urban,3.7,ChatGPT,Sometimes,5,8,8,5,5,1,6,3,8,2.5,5.0,3,3.9,6.9,6,5,4,0.0,4.97
STU_06528,21,Female,B.Tech/B.E.,Engineering (Non-CS),4,Tier 3,Rural,2.7,Claude,Sometimes,1,3,6,2,5,2,11,3,6,0.2,0.0,2,4.9,6.8,6,6,5,0.0,8.03
STU_06529,25,Female,MBA,CS/IT,2,Tier 2,Rural,6.9,Claude,Always,5,10,8,5,5,1,14,3,7,2.9,8.4,0,3.7,7.3,6,9,3,1.0,5.77
STU_06530,20,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),2,Tier 2,Rural,1.5,ChatGPT,Rarely,3,5,4,4,4,2,21,4,4,2.4,5.3,0,5.5,6.6,3,6,2,0.0,5.15
STU_06531,23,Female,B.Sc/B.A/B.Com,CS/IT,3,Tier 3,Urban,2.1,Gemini,Rarely,1,3,6,4,4,3,18,4,3,1.8,13.2,4,1.5,7.4,4,3,6,0.0,7.76
STU_06532,25,Male,B.Tech/B.E.,Engineering (Non-CS),2,Tier 3,Rural,0.0,None,Never,2,1,7,3,5,2,10,4,9,2.0,,1,3.0,8.1,6,5,5,0.0,6.62
STU_06533,24,Female,B.Sc/B.A/B.Com,Engineering (Non-CS),3,Tier 3,Urban,0.7,ChatGPT,Never,1,2,3,2,10,2,2,4,3,3.9,15.4,4,1.1,8.8,2,2,8,0.0,8.57
STU_06534,20,Female,B.Tech/B.E.,CS/IT,4,Tier 1,Urban,0.0,None,Never,1,4,9,3,7,4,13,1,9,7.2,8.9,1,2.2,7.8,4,5,6,0.0,8.42
STU_06535,21,Female,B.Tech/B.E.,Commerce/Management,2,Tier 1,Urban,1.5,ChatGPT,Rarely,2,3,5,2,6,3,6,4,7,4.8,7.6,1,4.8,7.2,5,8,3,1.0,8.14
STU_06536,22,Male,B.Tech/B.E.,CS/IT,1,Tier 3,Urban,0.6,Gemini,Never,3,5,6,3,4,1,5,3,7,3.2,0.0,1,3.5,8.9,4,2,8,0.0,6.4
STU_06537,20,Male,B.Tech/B.E.,CS/IT,3,Tier 3,Urban,5.1,GitHub Copilot,Frequently,5,5,7,3,2,1,20,1,7,0.1,7.3,0,,8.7,4,7,1,0.0,3.55
STU_06538,25,Female,B.Sc/B.A/B.Com,Commerce/Management,3,Tier 3,Urban,3.1,Claude,Sometimes,3,7,5,3,7,4,13,5,6,1.2,6.2,2,0.4,7.7,5,6,4,0.0,9.36
STU_06539,24,Female,B.Sc/B.A/B.Com,Commerce/Management,3,Tier 2,Rural,2.4,Gemini,Sometimes,4,5,10,5,1,1,24,2,10,1.9,8.1,2,6.1,4.6,9,7,4,1.0,3.55
STU_06540,19,Male,B.Sc/B.A/B.Com,Arts/Sciences,3,Tier 1,Urban,0.0,None,Never,3,2,3,2,1,3,13,4,4,3.7,0.0,1,3.7,6.1,4,4,3,0.0,6.02
STU_06541,20,Female,B.Sc/B.A/B.Com,Engineering (Non-CS),1,Tier 3,Urban,0.0,None,Never,1,2,6,3,5,1,12,4,7,2.3,6.8,2,2.8,7.6,2,2,5,0.0,5.43
STU_06542,20,Male,M.Tech/M.Sc,Engineering (Non-CS),2,Tier 3,Rural,0.5,ChatGPT,Never,2,2,6,2,3,0,0,1,6,0.0,0.0,0,5.7,7.1,4,5,1,,5.53
STU_06543,20,Male,B.Tech/B.E.,Commerce/Management,3,Tier 2,Urban,0.0,None,Never,4,2,9,4,1,2,18,4,8,0.5,0.0,0,5.2,5.7,5,5,3,1.0,6.15
STU_06544,20,Male,B.Tech/B.E.,Commerce/Management,4,Tier 3,Rural,0.6,ChatGPT,Never,3,2,4,3,4,3,12,5,4,3.6,,5,3.9,7.9,2,3,4,0.0,5.04
STU_06545,24,Male,B.Tech/B.E.,Engineering (Non-CS),4,Tier 1,Urban,1.6,ChatGPT,Rarely,4,4,6,5,4,4,10,4,6,0.9,7.3,2,4.7,7.7,5,6,8,1.0,7.83
STU_06546,20,Female,B.Sc/B.A/B.Com,Commerce/Management,3,Tier 3,Urban,1.1,Claude,Rarely,1,1,7,1,5,2,22,3,8,3.6,1.3,3,0.3,6.4,7,9,1,0.0,7.0
STU_06547,21,Female,B.Sc/B.A/B.Com,CS/IT,3,Tier 2,Urban,5.4,Claude,Always,4,10,4,4,4,2,6,3,3,0.0,4.3,0,7.2,5.4,1,6,1,0.0,6.37
STU_06548,21,Female,B.Sc/B.A/B.Com,CS/IT,2,Tier 3,Urban,4.6,ChatGPT,Frequently,4,10,10,5,4,1,9,4,9,1.3,13.9,1,4.0,5.3,8,9,2,1.0,4.32
STU_06549,27,Female,B.Sc/B.A/B.Com,CS/IT,1,Tier 1,Urban,5.9,GitHub Copilot,Always,5,9,5,4,7,2,7,5,5,3.5,15.3,2,0.2,7.0,5,5,3,0.0,6.26
STU_06550,23,Male,B.Tech/B.E.,CS/IT,2,Tier 3,Rural,0.0,None,Never,1,2,7,3,4,0,8,3,5,2.3,5.3,2,0.9,7.7,5,6,2,0.0,4.69
STU_06551,19,Male,M.Tech/M.Sc,Engineering (Non-CS),2,Tier 3,Urban,0.0,None,Never,3,3,7,3,4,2,18,3,6,2.3,4.5,0,4.1,7.6,5,6,6,0.0,8.4
STU_06552,21,Male,B.Tech/B.E.,Commerce/Management,3,Tier 2,Urban,1.0,Gemini,Rarely,1,1,6,4,6,2,14,5,7,3.2,8.7,5,2.8,6.5,4,3,7,0.0,6.63
STU_06553,21,Female,B.Sc/B.A/B.Com,Engineering (Non-CS),1,Tier 2,Rural,0.7,Claude,Never,1,4,4,4,5,2,11,3,3,3.0,4.0,3,2.2,7.4,4,4,7,0.0,6.31
STU_06554,21,Male,B.Tech/B.E.,Commerce/Management,4,Tier 2,Urban,0.0,None,Never,1,2,1,4,9,3,9,3,9,0.5,2.2,0,4.7,7.0,4,5,2,1.0,5.93
STU_06555,26,Male,B.Tech/B.E.,Engineering (Non-CS),1,Tier 2,Urban,0.6,ChatGPT,Never,4,4,6,4,3,0,10,1,6,1.9,2.0,1,3.3,6.3,4,4,5,0.0,4.49
STU_06556,20,Female,B.Tech/B.E.,Engineering (Non-CS),3,Tier 3,Urban,1.0,Claude,Rarely,3,4,8,4,2,3,22,5,9,0.0,3.7,1,4.8,7.1,7,5,4,0.0,4.42
STU_06557,21,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),2,Tier 2,Urban,1.0,Gemini,Rarely,3,4,4,2,3,2,6,4,2,2.3,0.6,4,1.8,6.1,3,5,6,0.0,5.07
STU_06558,21,Male,B.Tech/B.E.,Engineering (Non-CS),3,Tier 3,Rural,1.0,ChatGPT,Rarely,2,4,6,4,6,2,16,3,7,3.7,14.9,4,2.9,7.2,6,7,5,1.0,6.05
STU_06559,23,Female,B.Tech/B.E.,CS/IT,4,Tier 1,Urban,0.4,ChatGPT,Never,3,3,8,4,4,4,6,2,9,4.2,11.6,2,0.0,8.9,4,7,7,0.0,5.45
STU_06560,22,Female,M.Tech/M.Sc,Engineering (Non-CS),2,Tier 3,Rural,3.1,Gemini,Sometimes,1,4,10,4,3,4,22,5,10,3.4,1.4,1,4.3,8.4,7,7,4,0.0,7.85
STU_06561,22,Male,B.Tech/B.E.,Engineering (Non-CS),1,Tier 3,Rural,3.5,Claude,Sometimes,5,7,5,3,4,2,8,3,7,2.9,8.7,0,5.1,7.2,3,6,4,0.0,5.03
STU_06562,21,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),2,Tier 3,Urban,3.0,ChatGPT,Sometimes,2,3,6,5,6,3,7,5,10,5.8,6.2,2,1.8,8.0,6,5,6,0.0,6.8
STU_06563,19,Male,MBA,CS/IT,2,Tier 3,Urban,0.8,ChatGPT,Rarely,3,1,10,3,1,1,7,1,10,0.9,0.0,1,3.0,6.0,5,5,4,1.0,4.74
STU_06564,24,Male,M.Tech/M.Sc,CS/IT,1,Tier 2,Urban,3.1,ChatGPT,Sometimes,1,7,5,5,5,3,5,5,8,5.4,7.0,5,3.7,6.1,4,4,7,0.0,9.47
STU_06565,22,Male,B.Sc/B.A/B.Com,CS/IT,2,Tier 2,Urban,3.4,GitHub Copilot,Sometimes,4,7,7,4,5,2,13,4,7,3.9,14.8,1,6.9,6.7,5,6,3,0.0,5.36
STU_06566,23,Male,B.Tech/B.E.,CS/IT,4,Tier 2,Urban,4.6,Claude,Frequently,4,7,6,3,7,3,17,5,6,4.5,7.1,2,2.6,7.9,6,5,4,0.0,7.12
STU_06567,21,Male,M.Tech/M.Sc,CS/IT,2,Tier 2,Urban,2.6,Perplexity,Sometimes,4,8,3,2,7,2,0,4,2,5.7,3.7,2,1.0,8.2,3,5,6,0.0,6.33
STU_06568,22,Male,B.Tech/B.E.,Engineering (Non-CS),1,Tier 3,Urban,0.0,None,Never,1,3,9,4,3,2,7,3,10,1.8,0.0,2,3.8,8.7,5,5,2,1.0,7.01
STU_06569,22,Female,B.Tech/B.E.,Arts/Sciences,1,Tier 2,Urban,0.2,Gemini,Never,3,3,9,5,3,2,11,3,7,2.5,0.0,2,2.8,8.1,6,6,7,1.0,4.28
STU_06570,20,Female,MBA,Arts/Sciences,2,Tier 3,Urban,0.0,None,Never,3,4,6,3,4,2,8,5,6,3.5,10.6,2,0.6,7.2,3,2,6,1.0,5.95
STU_06571,26,Male,B.Tech/B.E.,Commerce/Management,4,Tier 3,Urban,3.2,ChatGPT,Sometimes,4,8,8,4,5,2,19,2,9,2.6,2.4,2,3.0,8.2,6,6,5,0.0,3.18
STU_06572,20,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),1,Tier 2,Urban,2.2,ChatGPT,Rarely,5,5,5,5,3,1,11,5,3,0.0,0.9,2,4.8,,5,7,1,1.0,4.74
STU_06573,26,Female,B.Tech/B.E.,Engineering (Non-CS),1,Tier 2,Urban,0.0,None,Never,1,2,2,1,10,2,7,5,2,6.3,10.0,6,0.0,7.6,4,3,8,0.0,8.07
STU_06574,26,Female,M.Tech/M.Sc,CS/IT,2,Tier 3,Urban,3.9,Gemini,Frequently,5,5,7,4,5,2,10,4,6,0.1,14.1,2,2.8,7.7,3,5,4,0.0,4.12
STU_06575,21,Male,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Rural,5.2,ChatGPT,Frequently,5,8,2,2,5,1,0,3,4,4.3,6.1,0,3.6,8.0,5,4,3,0.0,3.91
STU_06576,25,Male,M.Tech/M.Sc,Arts/Sciences,2,Tier 3,Urban,0.6,ChatGPT,Never,1,3,6,3,8,2,6,5,7,2.8,7.4,4,0.5,7.6,4,5,5,0.0,8.32
STU_06577,18,Female,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Urban,0.8,ChatGPT,Rarely,4,4,5,3,5,0,9,2,6,0.0,0.7,2,5.8,6.8,4,6,3,1.0,5.73
STU_06578,21,Female,B.Tech/B.E.,Engineering (Non-CS),2,Tier 1,Rural,1.0,ChatGPT,Rarely,5,4,7,5,3,2,0,4,6,4.0,5.4,0,2.7,6.6,7,5,4,0.0,3.99
STU_06579,24,Female,MBA,Engineering (Non-CS),2,Tier 3,Urban,0.4,Claude,Never,2,3,4,1,4,1,12,2,5,2.3,6.8,1,3.9,7.6,2,3,6,0.0,6.07
STU_06580,26,Male,B.Sc/B.A/B.Com,CS/IT,2,Tier 2,Urban,3.3,ChatGPT,Sometimes,5,9,7,5,2,0,9,1,6,0.0,7.9,1,7.7,6.3,4,7,2,1.0,2.12
STU_06581,19,Male,M.Tech/M.Sc,Commerce/Management,2,Tier 2,Rural,0.0,None,Never,3,2,2,3,4,3,5,5,2,4.9,0.0,0,2.8,6.2,4,5,2,0.0,7.67
STU_06582,19,Female,M.Tech/M.Sc,CS/IT,2,Tier 3,Urban,1.9,Perplexity,Rarely,4,5,10,4,4,1,13,4,10,3.1,11.8,1,3.9,6.7,7,8,2,1.0,7.54
STU_06583,22,Male,B.Sc/B.A/B.Com,CS/IT,2,Tier 1,Urban,3.8,GitHub Copilot,Frequently,5,8,4,4,6,2,0,4,4,2.1,,2,1.4,8.2,4,8,1,0.0,5.66
